,ID УУ,Адрес,Полный адрес,Округ,UNOM,Группа,№ ОДС,Адрес ОДС,Потребитель (или УК),ЦТП,Unnamed: 0,Город,Административный округ,Муниципальный округ,Населенный пункт,Улица,Тип номера дом,Номер дома,Номер корпуса,Тип номера строения/сооружения,Номер строения,Unnamed: 12,Материал,Назначение,Класс,Тип,Этажность,Признак,Общая площадь,Тип Назначение
56,785470455,"13-я Парковая ул., д. 16, к. 3","город Москва, 13-я Парковая улица, дом 16, корпус 3",ВАО,18836,МКД,ОДС №5-Восточное Измайлово,"город Москва, 13-я Парковая улица, дом 21","ГБУ ""ЖИЛИЩНИК РАЙОНА ВОСТОЧНОЕ ИЗМАЙЛОВО""",04-07-0604/028,68962,город Москва,Восточный административный округ,муниципальный округ Восточное Измайлово,,13-я Парковая улица,дом,16,3,,,1,панельные,многоквартирный дом,жилые,Здание,5.0,,"3191,7",3
57,785470371,"13-я Парковая ул., д. 16, к. 4","город Москва, 13-я Парковая улица, дом 16, корпус 4",ВАО,18837,МКД,ОДС №5-Восточное Измайлово,"город Москва, 13-я Парковая улица, дом 21","ГБУ ""ЖИЛИЩНИК РАЙОНА ВОСТОЧНОЕ ИЗМАЙЛОВО""",04-07-0604/028,68950,город Москва,Восточный административный округ,муниципальный округ Восточное Измайлово,,13-я Парковая улица,дом,16,4,,,1,панельные,многоквартирный дом,жилые,Здание,5.0,,2524,3
58,175260211,"13-я Парковая ул., д. 16, к. 5","город Москва, 13-я Парковая улица, дом 16, корпус 5",ВАО,18838,МКД,ОДС №5-Восточное Измайлово,"город Москва, 13-я Парковая улица, дом 21","ГБУ ""ЖИЛИЩНИК РАЙОНА ВОСТОЧНОЕ ИЗМАЙЛОВО""",04-07-0604/028,68937,город Москва,Восточный административный округ,муниципальный округ Восточное Измайлово,,13-я Парковая улица,дом,16,5,,,1,панельные,многоквартирный дом,жилые,Здание,5.0,,"2537,2",3
59,161851538,"13-я Парковая ул., д. 16, к. 6","город Москва, 13-я Парковая улица, дом 16, корпус 6",ВАО,18839,МКД,ОДС №5-Восточное Измайлово,"город Москва, 13-я Парковая улица, дом 21","ГБУ ""ЖИЛИЩНИК РАЙОНА ВОСТОЧНОЕ ИЗМАЙЛОВО""",04-07-0604/027,68940,город Москва,Восточный административный округ,муниципальный округ Восточное Измайлово,,13-я Парковая улица,дом,16,6,,,1,панельные,многоквартирный дом,жилые,Здание,5.0,,"5134,1",3
60,175276102,"13-я Парковая ул., д. 17","город Москва, 13-я Парковая улица, дом 17",ВАО,18840,МКД,ОДС №5-Восточное Измайлово,"город Москва, 13-я Парковая улица, дом 21","ГБУ ""ЖИЛИЩНИК РАЙОНА ВОСТОЧНОЕ ИЗМАЙЛОВО""",04-07-0604/022,68976,город Москва,Восточный административный округ,муниципальный округ Восточное Измайлово,,13-я Парковая улица,дом,17,,,,1,панельные,многоквартирный дом,жилые,Здание,5.0,,"3656,7",3
61,181246,"13-я Парковая ул., д. 18А","город Москва, 13-я Парковая улица, дом 18А",ВАО,2115588,Бюджет,,,ГБОУ Школа № 1811,04-07-0604/027,138906,город Москва,Восточный административный округ,муниципальный округ Восточное Измайлово,,13-я Парковая улица,дом,18А,,,,1,из железобетонных сегментов,школа,нежилые,Здание,3.0,,"4448,8",1
62,147447612,"13-я Парковая ул., д. 19","город Москва, 13-я Парковая улица, дом 19",ВАО,18841,МКД,ОДС №5-Восточное Измайлово,"город Москва, 13-я Парковая улица, дом 21","ГБУ ""ЖИЛИЩНИК РАЙОНА ВОСТОЧНОЕ ИЗМАЙЛОВО""",04-07-0604/022,68941,город Москва,Восточный административный округ,муниципальный округ Восточное Измайлово,,13-я Парковая улица,дом,19,,,,1,панельные,многоквартирный дом,жилые,Здание,5.0,,"3660,7",3
63,173675221,"13-я Парковая ул., д. 20, к. 1","город Москва, 13-я Парковая улица, дом 20, корпус 1",ВАО,18842,МКД,ОДС №5-Восточное Измайлово,"город Москва, 13-я Парковая улица, дом 21","ГБУ ""ЖИЛИЩНИК РАЙОНА ВОСТОЧНОЕ ИЗМАЙЛОВО""",04-07-0604/026,68943,город Москва,Восточный административный округ,муниципальный округ Восточное Измайлово,,13-я Парковая улица,дом,20,1,,,1,панельные,многоквартирный дом,жилые,Здание,5.0,,"3177,2",3
64,175261178,"13-я Парковая ул., д. 20, к. 2","город Москва, 13-я Парковая улица, дом 20, корпус 2",ВАО,18843,МКД,ОДС №5-Восточное Измайлово,"город Москва, 13-я Парковая улица, дом 21","ГБУ ""ЖИЛИЩНИК РАЙОНА ВОСТОЧНОЕ ИЗМАЙЛОВО""",04-07-0604/026,68946,город Москва,Восточный административный округ,муниципальный округ Восточное Измайлово,,13-я Парковая улица,дом,20,2,,,1,панельные,многоквартирный дом,жилые,Здание,5.0,,"3177,4",3
65,368749479,"13-я Парковая ул., д. 20, к. 3","город Москва, 13-я Парковая улица, дом 20, корпус 3",ВАО,18844,МКД,ОДС №5-Восточное Измайлово,"город Москва, 13-я Парковая улица, дом 21","ГБУ ""ЖИЛИЩНИК РАЙОНА ВОСТОЧНОЕ ИЗМАЙЛОВО""",04-07-0604/026,68936,город Москва,Восточный административный округ,муниципальный округ Восточное Измайлово,,13-я Парковая улица,дом,20,3,,,1,панельные,многоквартирный дом,жилые,Здание,5.0,,"3198,8",3
66,190959011,"13-я Парковая ул., д. 20, к. 4","город Москва, 13-я Парковая улица, дом 20, корпус 4",ВАО,18845,МКД,ОДС №5-Восточное Измайлово,"город Москва, 13-я Парковая улица, дом 21","ГБУ ""ЖИЛИЩНИК РАЙОНА ВОСТОЧНОЕ ИЗМАЙЛОВО""",04-07-0604/026,68939,город Москва,Восточный административный округ,муниципальный округ Восточное Измайлово,,13-я Парковая улица,дом,20,4,,,1,панельные,многоквартирный дом,жилые,Здание,5.0,,"2552,7",3
